concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,FSN
42538291,Patient result divided by control result calculation technique,Observation,SNOMED,Qualifier Value,S,758639009,20180131,20991231,,Patient result divided by control result calculation technique (qualifier value)
4091653,Direct mentoposterior position,Condition,SNOMED,Clinical Finding,S,249087006,20020131,20991231,,Direct mentoposterior position (finding)
45761758,Cranial bone flap fixation clamp,Device,SNOMED,Physical Object,S,468031003,20140731,20991231,,Cranial bone flap fixation clamp (physical object)
4149410,"Dopamine measurement, blood",Measurement,SNOMED,Procedure,S,30895001,20020131,20991231,,"Dopamine measurement, blood (procedure)"
1244715,Secondary pediatric lymphedema,Condition,SNOMED,Disorder,S,1290666002,20231001,20991231,,Secondary pediatric lymphedema (disorder)
44801745,Family history of venous disease,Observation,SNOMED,Context-dependent,S,520301000000107,20100401,20991231,,
74250,Burn of foot,Condition,SNOMED,Disorder,S,11980003,20020131,20991231,,Burn of foot (disorder)
607670,Laronidase-containing product in parenteral dose form,Drug,SNOMED,Clinical Drug Form,,1155787006,20210731,20991231,,Product containing laronidase in parenteral dose form (medicinal product form)
4115948,Does spread food,Observation,SNOMED,Clinical Finding,S,286479000,20020131,20991231,,Does spread food (finding)
45763357,Infant resuscitation cabinet,Device,SNOMED,Physical Object,S,470471002,20140731,20991231,,Infant resuscitation cabinet (physical object)
4111888,Entire fourth metatarsal,Spec Anatomic Site,SNOMED,Body Structure,S,182139001,20020131,20991231,,Entire fourth metatarsal (body structure)
4118146,cmH2O/L/s,Unit,SNOMED,Qualifier Value,,259041009,20020131,20991231,,Centimeter of water/liter/second (qualifier value); cmH2O/L/s (qualifier value)
4207337,Surgical aid,Device,SNOMED,Physical Object,S,312345006,20020131,20991231,,Surgical aid (physical object)
4059222,Organism isolated in throat swab by culture,Condition,SNOMED,Clinical Finding,S,168300004,20020131,20991231,,Organism isolated in throat swab by culture (finding); Throat swab culture positive (finding)
4080148,Zinc oxide eugenol dental cement - resin bonded,Device,SNOMED,Substance,S,277884003,20020131,20991231,,Zinc oxide eugenol dental cement - resin bonded (substance)
36676920,Microsomal triglyceride transfer protein inhibitor-containing product,Drug,SNOMED,Pharma/Biol Product,,774308007,20190131,20991231,,Product containing microsomal triglyceride transfer protein inhibitor (product)
605856,Open surgery electrosurgical forceps,Device,SNOMED,Physical Object,S,1141675006,20210731,20991231,,Open surgery electrosurgical forceps (physical object)
37157071,Reconstruction using local skin rotation flap,Procedure,SNOMED,Procedure,S,1197017000,20220228,20991231,,Reconstruction using local skin rotation flap (procedure)
3655312,Injection site indentation,Condition,SNOMED,Disorder,S,860848000,20200731,20991231,,Indentation at injection site (disorder)
4003871,Gallbladder transplantation,Procedure,SNOMED,Procedure,S,119931005,20020131,20991231,,Gallbladder transplantation (procedure)
4017565,Boron compound,Drug,SNOMED,Substance,,11555005,20020131,20991231,,Boron compound (substance)
35609363,Revision of lower blepharoplasty using subciliary approach with skin excision and canthopexy,Procedure,SNOMED,Procedure,S,1081441000000104,20171001,20991231,,
36684761,Bilateral recurrent erosion of cornea,Condition,SNOMED,Disorder,S,344121000119102,20190131,20991231,,Recurrent erosion of cornea of bilateral eyes (disorder)
37017506,Nasal stent,Device,SNOMED,Physical Object,S,713792006,20160131,20991231,,Nasal stent (physical object)
3657177,FES-I (Falls Efficacy Scale International) score,Measurement,SNOMED,Observable Entity,,1126421000000103,20200805,20991231,,
4045633,Segmental autonomic dysfunction,Condition,SNOMED,Disorder,S,230659005,20020131,20991231,,Segmental autonomic dysfunction (disorder)
36685464,MRI of abdomen for proton therapy planning,Procedure,SNOMED,Procedure,S,1098001000000104,20181001,20991231,,
4059967,IUD check due,Observation,SNOMED,Clinical Finding,,169486000,20020131,20991231,,Contraceptive intrauterine device check due (finding); Contraceptive IUD check due (finding)
36683194,Vildagliptin only product in oral dose form,Drug,SNOMED,Clinical Drug Form,,780765005,20190131,20991231,,Product containing only vildagliptin in oral dose form (medicinal product form)
4304622,Epidermal and animal protein specific IgE antibody measurement,Measurement,SNOMED,Procedure,S,388453001,20030131,20991231,,Epidermal and animal protein specific IgE antibody measurement (procedure); Epidermal and animal protein specific immunoglobulin E antibody measurement (procedure)
4208179,Segniliparus rotundus,Observation,SNOMED,Organism,S,441405006,20090131,20991231,,Segniliparus rotundus (organism)
4004521,Unrealistic expectation from treatment,Observation,SNOMED,Clinical Finding,S,110477003,20020131,20991231,,Unrealistic expectation from treatment (finding)
602180,Left chronic serosanguineous otitis media,Condition,SNOMED,Disorder,S,1088551000119103,20210731,20991231,,Chronic serosanguineous otitis media of left middle ear (disorder)
37164169,pT1c2,Meas Value,SNOMED,Qualifier Value,S,1229849001,20220731,20991231,,American Joint Committee on Cancer pT1c2 (qualifier value)
4292400,Neurohypophysis structure,Spec Anatomic Site,SNOMED,Body Structure,S,37512009,20020131,20991231,,Neurohypophysis structure (body structure)
4309737,Ampicilloyl specific immunoglobulin E,Observation,SNOMED,Substance,S,388426000,20030131,20991231,,Ampicilloyl specific immunoglobulin E (substance)
4236693,Skin of part of fourth toe,Spec Anatomic Site,SNOMED,Body Structure,S,361023000,20020131,20991231,,Skin of part of fourth toe (body structure)
4013566,Destructive procedure on skin using laser surgery,Procedure,SNOMED,Procedure,S,103724004,20020131,20991231,,Destructive procedure on skin using laser surgery (procedure)
4333531,Peribulbar infiltration,Procedure,SNOMED,Procedure,S,231329004,20020131,20991231,,Peribulbar infiltration (procedure)
4105908,Resuture of wound dehiscence,Procedure,SNOMED,Procedure,S,29629000,20020131,20991231,,Resuture of wound dehiscence (procedure)
4054482,Accidental exposure to metallic mercury,Observation,SNOMED,Event,S,242377000,20020131,20991231,,Accidental exposure to metallic mercury (event); Accidental exposure to metallic mercury (disorder)
4241794,Carcinoma in situ of nipple of male breast,Condition,SNOMED,Disorder,S,92666004,20020131,20991231,,Carcinoma in situ of nipple of male breast (disorder)
4226505,Acoustic feature of mass,Observation,SNOMED,Observable Entity,S,420415002,20060731,20991231,,Acoustic feature of mass (observable entity)
4014177,NK cell origin,Observation,SNOMED,Qualifier Value,S,103422004,20020131,20991231,,Natural killer cell origin (qualifier value); Natural killer (NK) cell origin (qualifier value); NK cell origin (qualifier value)
37114089,Entire larynx and trachea cartilages,Spec Anatomic Site,SNOMED,Body Structure,S,729977009,20170731,20991231,,Entire larynx and trachea cartilages (body structure)
4084138,Anterolateral cordotomy,Procedure,SNOMED,Procedure,S,281295002,20020131,20991231,,Anterolateral cordotomy (procedure)
4342755,Ureteric fistula to rectum,Condition,SNOMED,Disorder,S,235785000,20020131,20991231,,Ureteric fistula to rectum (disorder)
44790431,Transjugular intrahepatic operations on blood vessel of liver,Procedure,SNOMED,Procedure,S,233751000000108,20061002,20991231,,
4098843,Tenoxicam adverse reaction,Observation,SNOMED,Disorder,S,292089009,20020131,20991231,,Tenoxicam adverse reaction (disorder)
4102527,Excision of keloid,Procedure,SNOMED,Procedure,S,2547000,20020131,20991231,,Excision of keloid (procedure)
4052043,Entire posterior branch of superior thyroid artery,Spec Anatomic Site,SNOMED,Body Structure,S,160674003,20020131,20991231,,Entire posterior branch of superior thyroid artery (body structure)
378087,Metastatic malignant neoplasm to brain and spinal cord,Condition,SNOMED,Disorder,,188462001,20020131,20991231,,Metastatic malignant neoplasm to brain and spinal cord (disorder); Secondary malignant neoplasm of brain and spinal cord (disorder)
4119931,Cerium pneumoconiosis,Condition,SNOMED,Disorder,S,233754007,20020131,20991231,,Cerium pneumoconiosis (disorder)
4265448,Address,Observation,SNOMED,Observable Entity,S,397635003,20030731,20991231,,Address (observable entity)
4028904,Skin examination procedure AND/OR treatment,Procedure,SNOMED,Procedure,S,108233001,20020131,20991231,,Skin examination procedure AND/OR treatment (procedure)
4219297,Kingdom Protozoa,Observation,SNOMED,Organism,S,417396000,20050731,20991231,,Kingdom Protozoa (organism)
4348169,Bartonella bacilliformis,Observation,SNOMED,Organism,S,243352007,20020131,20991231,,Bartonella bacilliformis (organism)
4140176,Referral to family planning doctor,Observation,SNOMED,Procedure,S,306257009,20020131,20991231,,Referral to family planning doctor (procedure)
4232206,POP - Manipulation fracture and plaster of Paris,Procedure,SNOMED,Procedure,S,360512003,20020131,20991231,,POP - Manipulation fracture and plaster of Paris (procedure)
4023224,Entire deep circumflex iliac vein,Spec Anatomic Site,SNOMED,Body Structure,S,11653007,20020131,20991231,,Entire deep circumflex iliac vein (body structure)
4125829,Entire inferior articular process of first lumbar vertebra,Spec Anatomic Site,SNOMED,Body Structure,S,305779007,20020131,20991231,,Entire inferior articular process of first lumbar vertebra (body structure)
37164540,Exogenous fungal endophthalmitis,Condition,SNOMED,Disorder,S,1231276000,20220630,20991231,,Exogenous endophthalmitis caused by Fungi (disorder); Exogenous endophthalmitis caused by kingdom Fungi (disorder)
4153134,Traumatic blister of forearm,Condition,SNOMED,Disorder,S,271161002,20020131,20991231,,Traumatic blister of forearm (disorder)
4249608,Bacteriochlorophyll,Observation,SNOMED,Substance,S,7318002,20020131,20991231,,Bacteriochlorophyll (substance)
4032417,Nabumetone-containing product,Drug,SNOMED,Pharma/Biol Product,,108508000,20020131,20991231,,Product containing nabumetone (medicinal product); Nabumetone (product); Nabumetone (substance)
4315808,Metastatic malignant neoplasm to thoracic esophagus,Condition,SNOMED,Disorder,,94631002,20020131,20991231,,Metastatic malignant neoplasm to thoracic esophagus (disorder); Secondary malignant neoplasm of thoracic esophagus (disorder)
4125885,Lactic acidemia and mitochondrial disorder marker,Observation,SNOMED,Substance,S,259413003,20020131,20991231,,Lactic acidemia and mitochondrial disorder marker (substance)
4233511,Structure of perirenal fat,Spec Anatomic Site,SNOMED,Body Structure,S,90399000,20020131,20991231,,Structure of perirenal fat (body structure)
44808862,Heart failure initial assessment,Observation,SNOMED,Procedure,S,851071000000108,20121001,20991231,,
36713774,RCADS-P (Revised Children's Anxiety and Depression Scale Parent Version) separation anxiety subscale,Measurement,SNOMED,Staging / Scales,S,718732006,20170131,20991231,,Revised Children's Anxiety and Depression Scale Parent Version separation anxiety subscale (assessment scale)
4043588,Cerebrospinal fluid chemistry outside reference range,Measurement,SNOMED,Clinical Finding,,167730007,20020131,20991231,,Cerebrospinal fluid chemistry outside reference range (finding); Cerebrospinal fluid chemistry abnormal (finding); CSF chemistry abnormal (finding)
4129219,Neoplasm of skin of wrist,Condition,SNOMED,Disorder,S,126521006,20020131,20991231,,Neoplasm of skin of wrist (disorder)
4224365,Stockinette,Device,SNOMED,Physical Object,S,337131009,20020131,20991231,,Stockinette (physical object)
4108852,Electrical operative cardiac stimulation,Procedure,SNOMED,Procedure,S,180329009,20020131,20991231,,Electrical operative cardiac stimulation (procedure)
4340674,Reactive gastritis,Condition,SNOMED,Disorder,S,235656001,20020131,20991231,,Reactive gastritis (disorder)
4302990,Mushroom-champignon specific immunoglobulin E,Observation,SNOMED,Substance,S,388064007,20030131,20991231,,Agaricus hortensis specific immunoglobulin E (substance)
4055815,Urine: pale,Observation,SNOMED,Clinical Finding,S,167234002,20020131,20991231,,Urine: pale (finding)
37018832,Does adjust to work situation,Observation,SNOMED,Clinical Finding,S,714845005,20160131,20991231,,Does adjust to work situation (finding)
4201070,County of residence,Observation,SNOMED,Observable Entity,S,432407003,20080731,20991231,,County of residence (observable entity)
4245927,Congenital hypoplasia of eye bulge,Condition,SNOMED,Disorder,S,93254007,20020131,20991231,,Congenital hypoplasia of eye bulge (disorder)
4265017,Subsartorial vein,Spec Anatomic Site,SNOMED,Body Structure,S,397364003,20030731,20991231,,Structure of subsartorial vein (body structure); Superficial femoral vein structure (body structure)
4016495,Child 8-9 month examination,Procedure,SNOMED,Procedure,S,170123008,20020131,20991231,,Child 8-9 month examination (procedure)
4306775,Estrilda astrild,Observation,SNOMED,Organism,S,83592006,20020131,20991231,,Estrilda astrild (organism); Estrilda estrilda (organism)
4050884,Pleural plaque,Condition,SNOMED,Disorder,S,233658003,20020131,20991231,,Pleural plaque (disorder)
37016928,Primary caregiver has poor support network,Observation,SNOMED,Clinical Finding,S,713085009,20160131,20991231,,Primary caregiver has poor support network (finding); Primary carer has poor support network (finding)
4141270,Blood group antigen Jkb,Observation,SNOMED,Substance,S,33825006,20020131,20991231,,Blood group antigen Jk^b^ (substance)
46271224,Psychrobacillus,Observation,SNOMED,Organism,S,709302003,20150731,20991231,,Psychrobacillus (organism)
4136034,Tirofiban hydrochloride monohydrate,Drug,SNOMED,Substance,,412321006,20040731,20991231,,Tirofiban hydrochloride monohydrate (substance)
4328275,Fluoroscopy guided percutaneous mechanical thrombectomy of vascular graft of lower limb with contrast,Procedure,SNOMED,Procedure,S,431427004,20080731,20991231,,Percutaneous mechanical thrombectomy of vascular graft of lower limb using fluoroscopic guidance with contrast (procedure); Percutaneous mechanical thrombectomy of vascular graft of lower limb using fluoroscopic guidance (procedure)
4044756,Clean food,Observation,SNOMED,Substance,S,229981001,20020131,20991231,,Clean food (substance)
4187210,Placido disk-based topography,Measurement,SNOMED,Procedure,S,415106000,20050131,20991231,,Placido disk-based topography (procedure)
4200106,Born in Costa Rica,Observation,SNOMED,Clinical Finding,S,315408007,20020131,20991231,,Born in Costa Rica (finding)
37115167,Entire tributary of anterior tibial vein,Spec Anatomic Site,SNOMED,Body Structure,S,731412009,20170731,20991231,,Entire tributary of anterior tibial vein (body structure)
4297790,Swiss,Race,SNOMED,Social Context,,76574004,20020131,20991231,,Swiss (ethnic group)
36686551,Allergic proctocolitis caused by food protein,Condition,SNOMED,Disorder,S,13008751000119103,20190131,20991231,,Allergic proctocolitis caused by food protein (disorder)
4226267,"Posterior cervical spinal cord injury, without spinal bone injury, C1-4",Condition,SNOMED,Disorder,S,405765003,20040131,20991231,,"Posterior cervical spinal cord injury, without spinal bone injury, C1-4 (disorder); Posterior cervical spinal cord injury, without spinal injury, C1-4 (disorder)"
4113252,Galant's reflex equivocal,Observation,SNOMED,Clinical Finding,S,299797006,20020131,20991231,,Galant's reflex equivocal (finding)
37207591,Germline WGS (whole genome sequencing) targeting neuromuscular disorders panel,Measurement,SNOMED,Procedure,S,63091000000102,20190601,20991231,,
4216449,Focal epithelial hyperplasia of skin,Condition,SNOMED,Disorder,S,416295006,20050731,20991231,,Focal epithelial hyperplasia of skin (disorder)
4257041,Sample not obtained,Observation,SNOMED,Context-dependent,S,408836004,20040731,20991231,,Sample not obtained (situation); Sample not obtained (context-dependent category)
4050016,Cystine above reference range,Measurement,SNOMED,Clinical Finding,,124061004,20020131,20991231,,Cystine above reference range (finding); Increased cystine (finding)
37310318,NHS Sickle Cell and Thalassaemia Screening Programme thalassaemia screening result consistent with compound heterozygous haemoglobin variant clinically significant,Observation,SNOMED,Context-dependent,S,1129171000000102,20191001,20991231,,
4010084,Melichthys niger,Observation,SNOMED,Organism,S,112589007,20020131,20991231,,Melichthys niger (organism)
37118745,Entire ulnar collateral ligament of metacarpophalangeal joint of thumb,Spec Anatomic Site,SNOMED,Body Structure,S,728695003,20170731,20991231,,Entire ulnar collateral ligament of metacarpophalangeal joint of thumb (body structure)
37163143,Bismuth molar concentration in 24 hr urine,Measurement,SNOMED,Observable Entity,S,12071000237105,20230607,20991231,,
36679634,Pamabrom only product,Drug,SNOMED,Pharma/Biol Product,,777052004,20190131,20991231,,Product containing only pamabrom (medicinal product)
4008217,"Closed fracture thoracic vertebra, transverse process",Condition,SNOMED,Disorder,S,207943006,20020131,20991231,,"Closed fracture thoracic vertebra, transverse process (disorder)"
4230005,Rhodococcus aetherivorans,Observation,SNOMED,Organism,S,437787005,20090131,20991231,,Rhodococcus aetherivorans (organism)
42538153,Vaginal solution spray,Drug,SNOMED,Dose Form,,739372003,20180131,20991231,,Conventional release solution for vaginal spray (dose form)
37311258,Measured gestational weight loss,Measurement,SNOMED,Observable Entity,S,816172003,20200131,20991231,,Measured gestational weight loss (observable entity)
4167304,Allergy to interferon alfa-2a,Observation,SNOMED,Clinical Finding,,294377000,20020131,20991231,,Allergy to interferon alfa-2a (finding); Interferon-A-2a allergy (disorder)
4180067,Methacycline hydrochloride,Drug,SNOMED,Substance,,50973009,20020131,20991231,,Metacycline hydrochloride (substance); Methacycline hydrochloride (substance)
45766383,Morphologic diagnosis,Observation,SNOMED,Qualifier Value,S,703529000,20140731,20991231,,Morphologic diagnosis (qualifier value)
4264691,Specimen from bone marrow obtained by aspiration and biopsy,Specimen,SNOMED,Specimen,S,396998007,20030731,20991231,,Specimen from bone marrow obtained by aspiration and biopsy (specimen)
4159296,Bone structure of upper limb,Spec Anatomic Site,SNOMED,Body Structure,S,371195002,20020731,20991231,,Bone structure of upper limb (body structure)
4101999,Paragonimus ohirai,Observation,SNOMED,Organism,S,27974003,20020131,20991231,,Paragonimus ohirai (organism)
4024913,Low fat beef sausage,Observation,SNOMED,Substance,S,227024000,20020131,20991231,,Low fat beef sausage (substance)
37203965,Urokinase only product in parenteral dose form,Drug,SNOMED,Clinical Drug Form,,786437004,20190731,20991231,,Product containing only urokinase in parenteral dose form (medicinal product form)
4314802,Kasabach-Merritt syndrome,Condition,SNOMED,Disorder,S,86635005,20020131,20991231,,Kasabach-Merritt syndrome (disorder)
36679342,Methyltestosterone only product,Drug,SNOMED,Pharma/Biol Product,,776757005,20190131,20991231,,Product containing only methyltestosterone (medicinal product)
4240914,Benign neoplasm of areola of male breast,Condition,SNOMED,Disorder,S,91983007,20020131,20991231,,Benign neoplasm of areola of male breast (disorder)
4025294,Corynebacterium species antibody,Observation,SNOMED,Substance,S,120777003,20020131,20991231,,Antibody to Corynebacterium (substance); Corynebacterium species antibody (substance)
4042024,Arch trunk position,Observation,SNOMED,Clinical Finding,S,230012004,20020131,20991231,,Arch trunk position (finding)
4183532,Increased passive range of shoulder abduction,Observation,SNOMED,Clinical Finding,S,298805005,20020131,20991231,,Increased passive range of shoulder abduction (finding)
4237455,Dermatophilus congolensis,Observation,SNOMED,Organism,S,58141003,20020131,20991231,,Dermatophilus congolensis (organism)
37019030,Gingival disease due to lupus erythematosus,Condition,SNOMED,Disorder,S,713225000,20160131,20991231,,Gingival disease due to lupus erythematosus (disorder); Gingival disease co-occurrent and due to lupus erythematosus (disorder)
4241903,Carcinoma in situ of skin of hip,Condition,SNOMED,Disorder,S,92731008,20020131,20991231,,Carcinoma in situ of skin of hip (disorder)
4210948,Ofloxacin 3 mg/mL eye drops,Drug,SNOMED,Clinical Drug,,330414007,20020131,20991231,,Product containing precisely ofloxacin 3 milligram/1 milliliter conventional release eye drops (clinical drug); Ofloxacin 0.3% eye drops (product); Ofloxacin 0.3% eye drops (substance)
4049402,Transthoracic cardiac pacing procedure,Procedure,SNOMED,Procedure,S,233181000,20020131,20991231,,Transthoracic cardiac pacing procedure (procedure)
36682525,Oxycodone only product in parenteral dose form,Drug,SNOMED,Clinical Drug Form,,780094007,20190131,20991231,,Product containing only oxycodone in parenteral dose form (medicinal product form)
4309973,Para-nitrosulfathiazole,Drug,SNOMED,Substance,,85633006,20020131,20991231,,Para-nitrosulfathiazole (substance)
761601,Total cataract of lens of right eye,Condition,SNOMED,Disorder,S,15738481000119102,20160301,20991231,,
40483570,Urinalysis with reflex to microscopy,Measurement,SNOMED,Procedure,S,442468009,20090731,20991231,,Urinalysis with reflex to microscopy (procedure)
37162955,Molnupiravir,Drug,SNOMED,Substance,,1201931008,20220228,20991231,,Molnupiravir (substance)
4032282,Durlachers corn,Condition,SNOMED,Disorder,S,238462001,20020131,20991231,,Durlachers corn (disorder)
1245230,Acetaminophen- and dextromethorphan- and promethazine-containing product,Drug,SNOMED,Pharma/Biol Product,,1297140004,20240101,20991231,,Product containing dextromethorphan and paracetamol and promethazine (medicinal product)
36681218,Cladribine only product in parenteral dose form,Drug,SNOMED,Clinical Drug Form,,778784002,20190131,20991231,,Product containing only cladribine in parenteral dose form (medicinal product form)
4239308,Complement mediated cytotoxicity assay,Measurement,SNOMED,Procedure,S,5857002,20020131,20991231,,Complement mediated cytotoxicity assay (procedure)
37172847,Referral to Medicaid transportation program,Observation,SNOMED,Procedure,S,551371000124104,20220301,20991231,,
4146995,Cutaneous endometriosis,Condition,SNOMED,Disorder,S,35543003,20020131,20991231,,Cutaneous endometriosis (disorder)
4252914,Structure of straight renal tubule,Spec Anatomic Site,SNOMED,Body Structure,S,74734005,20020131,20991231,,Structure of straight renal tubule (body structure)
3662331,Diffuse lamellar keratitis of right eye,Condition,SNOMED,Disorder,S,15692401000119107,20200731,20991231,,Diffuse lamellar keratitis of right eye (disorder)
40493382,Francolinus afer afer,Observation,SNOMED,Organism,S,447624008,20110131,20991231,,Francolinus afer subspecies afer (organism)
44807557,Medication monitoring administration,Observation,SNOMED,Procedure,S,787581000000100,20111003,20991231,,
4155311,Lesser toe part,Spec Anatomic Site,SNOMED,Body Structure,S,372196003,20020731,20991231,,Lesser toe part (body structure)
4103804,Supinator reflex normal,Observation,SNOMED,Clinical Finding,S,299838007,20020131,20991231,,Supinator reflex normal (finding)
37204029,Fragmentation using morcellation device,Procedure,SNOMED,Procedure,S,787126003,20190731,20991231,,Fragmentation using morcellation device (procedure)
4196478,Sacroanterior position,Observation,SNOMED,Clinical Finding,S,79888005,20020131,20991231,,Sacroanterior position (finding)
44811142,Dermatology care pathway,Observation,SNOMED,Procedure,S,872851000000103,20130401,20991231,,
4076104,Lives with friends,Observation,SNOMED,Clinical Finding,S,224131009,20020131,20991231,,Lives with friends (finding)
35624311,"Pulmonary valve agenesis, tetralogy of Fallot, absence of ductus arteriosus syndrome",Condition,SNOMED,Disorder,S,766976003,20180731,20991231,,"Pulmonary valve agenesis, tetralogy of Fallot, absence of ductus arteriosus syndrome (disorder)"
4191262,Genus Paracrocidura,Observation,SNOMED,Organism,S,388929000,20030131,20991231,,Genus Paracrocidura (organism)
4275820,Entire fat pad of ischiorectal fossa,Spec Anatomic Site,SNOMED,Body Structure,S,367760000,20020131,20991231,,Entire fat pad of ischiorectal fossa (body structure)
45768331,Mount,Device,SNOMED,Physical Object,S,706480006,20140731,20991231,,Mount (physical object)
44805585,Referral to type I diabetes structured education programme,Observation,SNOMED,Procedure,S,754461000000105,20101001,20991231,,
37163573,Endoscopic ultrasonography guided biopsy of bile duct,Procedure,SNOMED,Procedure,S,1217311004,20220430,20991231,,Biopsy of bile duct using endoscopic ultrasonography guidance (procedure)
375221,Chronic motor tic disorder,Condition,SNOMED,Disorder,S,7794004,20020131,20991231,,Chronic motor tic disorder (disorder)
4008094,Factitious fever,Condition,SNOMED,Clinical Finding,S,111950007,20020131,20991231,,Factitious fever (finding)
4009991,Canteen manager,Observation,SNOMED,Social Context,S,159429007,20020131,20991231,,Canteen manager (occupation)
4348840,Entire left gastric artery,Spec Anatomic Site,SNOMED,Body Structure,S,244267000,20020131,20991231,,Entire left gastric artery (body structure)
765920,Selective estrogen receptor modulator given,Observation,SNOMED,Context-dependent,,15759031000119103,20170301,20991231,,
4200861,Hemoglobin Pontoise,Drug,SNOMED,Substance,,52609003,20020131,20991231,,Hemoglobin Pontoise (substance)
4152441,Cefepime (as cefepime hydrochloride) 2 g powder for solution for injection vial,Drug,SNOMED,Clinical Drug,,370374007,20020731,20991231,,Product containing precisely cefepime (as cefepime hydrochloride) 2 gram/1 vial powder for conventional release solution for injection (clinical drug); Cefepime hydrochloride 2g powder for injection solution vial (product); Cefepime hydrochloride 1g powder for injection solution vial (product); Cefepime hydrochloride 2g injection (product)
4019506,Histoplasma capsulatum exoantigen,Observation,SNOMED,Substance,S,115285007,20020131,20991231,,Exoantigen of Histoplasma capsulatum (substance); Histoplasma capsulatum exoantigen (substance)
37109676,Pierre Robin sequence faciodigital anomaly syndrome,Condition,SNOMED,Disorder,S,723461007,20170731,20991231,,Pierre Robin sequence faciodigital anomaly syndrome (disorder)
4160618,Salmonella IIIb 58:z52:z,Observation,SNOMED,Organism,S,398596007,20030731,20991231,,Salmonella IIIb 58:z52:z (organism)
37165830,Hodgkin disease of lymph nodes of head and neck,Condition,SNOMED,Disorder,S,1255804005,20221130,20991231,,Hodgkin disease of lymph nodes of head and neck (disorder)
4104160,Finding of consistency of testes,Observation,SNOMED,Clinical Finding,S,300484002,20020131,20991231,,Finding of consistency of testes (finding)
4165116,"Antibody elution, alcohol",Measurement,SNOMED,Procedure,S,41206009,20020131,20991231,,"Antibody elution, alcohol (procedure)"
37157653,Entire lactiferous duct of left breast,Spec Anatomic Site,SNOMED,Body Structure,S,1231424002,20220630,20991231,,Entire lactiferous duct of left breast (body structure)
4141596,Trombicula (Leptotrombidium) pallida,Observation,SNOMED,Organism,S,33337004,20020131,20991231,,Trombicula (Leptotrombidium) pallida (organism)
4028907,Perforation of rectum,Condition,SNOMED,Disorder,S,10825001,20020131,20991231,,Perforation of rectum (disorder)
4034714,Regional ventilation differences due to unequal bronchial pathway lengths,Condition,SNOMED,Clinical Finding,S,15128004,20020131,20991231,,Regional ventilation differences due to unequal bronchial pathway lengths (finding)
4230910,Palinphrasia,Condition,SNOMED,Clinical Finding,S,4070001,20020131,20991231,,Palinphrasia (finding)
4348461,Aspergillus sulfureus,Observation,SNOMED,Organism,S,243499001,20020131,20991231,,Aspergillus sulfureus (organism)
4195124,Myeloid antigen detection,Measurement,SNOMED,Procedure,S,79690009,20020131,20991231,,Myeloid antigen detection (procedure)
4243443,Benign neoplasm of palate,Condition,SNOMED,Disorder,S,92261004,20020131,20991231,,Benign neoplasm of palate (disorder)
4100802,Encysted pleurisy,Condition,SNOMED,Disorder,S,27757009,20020131,20991231,,Encysted pleurisy (disorder)
42535714,Antineutrophil cytoplasmic antibody positive vasculitis,Condition,SNOMED,Disorder,S,722191003,20180131,20991231,,Antineutrophil cytoplasmic antibody positive vasculitis (disorder)
4310463,Merops nubicoides,Observation,SNOMED,Organism,S,423392000,20070131,20991231,,Merops nubicoides (organism)
4143381,Psychogenic vocal cord dysfunction,Condition,SNOMED,Disorder,S,425743007,20070731,20991231,,Psychogenic vocal cord dysfunction (disorder)
4049726,Deficiency of sialidase,Condition,SNOMED,Disorder,S,124461006,20020131,20991231,,Deficiency of sialidase (disorder)
4299043,Isoflurane,Drug,SNOMED,Substance,,387368002,20030131,20991231,,Isoflurane (substance)
4288305,Salmonella Bargny,Observation,SNOMED,Organism,S,69775004,20020131,20991231,,Salmonella Bargny (organism); Salmonella bargny (organism)
4072798,Crash landing of manned kite,Observation,SNOMED,Event,S,242226009,20020131,20991231,,Crash landing of manned kite (event); Crash landing of manned kite (finding)
35623548,Acetazolamide 250 mg prolonged-release oral capsule,Drug,SNOMED,Clinical Drug,,765960002,20180731,20991231,,Product containing precisely acetazolamide 250 milligram/1 each prolonged-release oral capsule (clinical drug)
4127505,Stage C1,Meas Value,SNOMED,Qualifier Value,S,261627004,20020131,20991231,,Stage C1 (qualifier value)
4083892,Disabled registration application - minimal report,Type Concept,SNOMED,Record Artifact,,184881005,20020131,20991231,,Disabled registration application - minimal report (record artifact); Disabled registration application - minimal report (qualifier value)
4105813,Hatchet flap,Device,SNOMED,Substance,S,256855003,20020131,20991231,,Hatchet flap (substance)
4307178,Measurement of serum ionized calcium,Measurement,SNOMED,Procedure,S,391084000,20030131,20991231,,Measurement of serum ionized calcium (procedure); Serum ionised calcium measurement (procedure); Serum ionised calcium level (procedure)
4293463,Community acquired pneumonia,Condition,SNOMED,Disorder,S,385093006,20030131,20991231,,Community acquired pneumonia (disorder)
4209454,Closed reduction of diastasis of ankle mortise,Procedure,SNOMED,Procedure,S,56420008,20020131,20991231,,Closed reduction of diastasis of ankle mortise (procedure)
37393494,Turkey meat RAST test,Measurement,SNOMED,Observable Entity,,1017731000000108,20160401,20991231,,
37169784,LDH (lactate dehydrogenase) arbitrary concentration in ascitic fluid,Measurement,SNOMED,Observable Entity,S,17171000237107,20230607,20991231,,
